"Date","N225.Open","N225.High","N225.Low","N225.Close","N225.Volume","N225.Adjusted"
2014-02-27,14939.870117,15015.009766,14844.370117,14923.110352,160300000,14923.110352
2014-02-28,14929.549805,14943.650391,14735.519531,14841.070313,160500000,14841.070313
2014-03-03,14666.929688,14684.700195,14443.099609,14652.230469,146900000,14652.230469
2014-03-04,14553.950195,14750.089844,14546.339844,14721.480469,125600000,14721.480469
2014-03-05,14905.950195,14992.19043,14897.629883,14897.629883,1.34e+08,14897.629883
2014-03-06,14933.759766,15203.120117,14871.55957,15134.75,1.5e+08,15134.75
2014-03-07,15280.759766,15312.599609,15145.589844,15274.070313,138500000,15274.070313
2014-03-10,15197.530273,15266.120117,15088.110352,15120.139648,121100000,15120.139648
2014-03-11,15179.469727,15256.030273,15124.360352,15224.110352,119100000,15224.110352
2014-03-12,15003.799805,15020.139648,14828.179688,14830.389648,141300000,14830.389648
2014-03-13,14847.719727,14919.839844,14790.480469,14815.980469,116200000,14815.980469
2014-03-14,14526.280273,14539.599609,14280.75,14327.660156,236100000,14327.660156
2014-03-17,14254.320313,14359.160156,14203.209961,14277.669922,1.38e+08,14277.669922
2014-03-18,14491.410156,14533.25,14399.719727,14411.269531,1.14e+08,14411.269531
2014-03-19,14495.730469,14663.540039,14302.370117,14462.519531,153600000,14462.519531
2014-03-20,14548.759766,14548.759766,14207.830078,14224.230469,158700000,14224.230469
2014-03-24,14297.580078,14514.280273,14287.280273,14475.299805,196200000,14475.299805
2014-03-25,14401.69043,14531.790039,14312.080078,14423.19043,1.86e+08,14423.19043
2014-03-26,14521,14569.900391,14401.419922,14477.160156,166600000,14477.160156
2014-03-27,14305.669922,14659.849609,14227.80957,14622.889648,1.79e+08,14622.889648
2014-03-28,14576.25,14713.450195,14520.570313,14696.030273,149300000,14696.030273
2014-03-31,14839.540039,14843.669922,14718.009766,14827.830078,141600000,14827.830078
2014-04-01,14870.509766,14870.509766,14751.290039,14791.990234,139200000,14791.990234
2014-04-02,14897.879883,15069.610352,14893.169922,14946.320313,162400000,14946.320313
2014-04-03,15009.179688,15164.389648,14976.360352,15071.879883,134400000,15071.879883
2014-04-04,15005.540039,15098.379883,15000.69043,15063.769531,97100000,15063.769531
2014-04-07,14880.820313,14895.580078,14764.370117,14808.849609,112800000,14808.849609
2014-04-08,14715.799805,14740.099609,14605.30957,14606.879883,130400000,14606.879883
2014-04-09,14436.049805,14502.019531,14279.339844,14299.69043,162500000,14299.69043
2014-04-10,14484.540039,14513.139648,14234.450195,14300.120117,128900000,14300.120117
2014-04-11,14027.799805,14065.969727,13885.110352,13960.049805,174700000,13960.049805
2014-04-14,13887.230469,14008.290039,13885.219727,13910.160156,1.21e+08,13910.160156
2014-04-15,14068.75,14096.860352,13969.169922,13996.80957,120800000,13996.80957
2014-04-16,14126.870117,14420.299805,14125.589844,14417.679688,143600000,14417.679688
2014-04-17,14395.950195,14500.660156,14351.849609,14417.530273,127900000,14417.530273
2014-04-18,14489.370117,14536.669922,14442.740234,14516.269531,78200000,14516.269531
2014-04-21,14549.450195,14649.5,14503.169922,14512.379883,95300000,14512.379883
2014-04-22,14586.290039,14604.299805,14388.769531,14388.769531,99300000,14388.769531
2014-04-23,14480.410156,14546.269531,14459.290039,14546.269531,103200000,14546.269531
2014-04-24,14563.25,14563.25,14367.129883,14404.990234,106300000,14404.990234
2014-04-25,14369.719727,14554.320313,14327.599609,14429.259766,1.15e+08,14429.259766
2014-04-28,14289.820313,14324.030273,14224.469727,14288.230469,97400000,14288.230469
2014-04-30,14393.509766,14421.219727,14275.69043,14304.110352,125100000,14304.110352
2014-05-01,14341.089844,14493.030273,14341.089844,14485.129883,129200000,14485.129883
2014-05-02,14454.44043,14473.75,14405.769531,14457.509766,108600000,14457.509766
2014-05-07,14296.25,14299.129883,14033.450195,14033.450195,143200000,14033.450195
2014-05-08,14136.410156,14254.44043,14108.160156,14163.780273,1.23e+08,14163.780273
2014-05-09,14101.980469,14266.290039,14091.200195,14199.589844,125300000,14199.589844
2014-05-12,14173.490234,14234.490234,14130.299805,14149.519531,109200000,14149.519531
2014-05-13,14367.94043,14464.009766,14359.740234,14425.44043,129900000,14425.44043
2014-05-14,14385.599609,14419.650391,14349.870117,14405.759766,112700000,14405.759766
2014-05-15,14280.509766,14306.360352,14190.269531,14298.209961,132600000,14298.209961
2014-05-16,14087.759766,14108.44043,14016.490234,14096.589844,131300000,14096.589844
2014-05-19,14130.089844,14150.5,13991.799805,14006.44043,1.14e+08,14006.44043
2014-05-20,14088.450195,14144.040039,14038.05957,14075.25,123100000,14075.25
2014-05-21,13969.709961,14054.240234,13964.429688,14042.169922,121700000,14042.169922
2014-05-22,14188.280273,14369.019531,14147.549805,14337.790039,160300000,14337.790039
2014-05-23,14411.099609,14528.040039,14404.799805,14462.169922,142400000,14462.169922
2014-05-26,14592.599609,14602.519531,14531.320313,14602.519531,106900000,14602.519531
2014-05-27,14589.790039,14744.160156,14588.679688,14636.519531,129400000,14636.519531
2014-05-28,14646.929688,14717.290039,14608.540039,14670.950195,120100000,14670.950195
2014-05-29,14585.639648,14714.950195,14574.019531,14681.719727,1.22e+08,14681.719727
2014-05-30,14707.660156,14741.099609,14591.620117,14632.379883,175300000,14632.379883
2014-06-02,14777.509766,14963.910156,14777.509766,14935.919922,130600000,14935.919922
2014-06-03,15089.040039,15091.490234,15026.009766,15034.25,145900000,15034.25
2014-06-04,15067.410156,15071.780273,14985.209961,15067.959961,1.32e+08,15067.959961
2014-06-05,15112.589844,15141.139648,15016.80957,15079.370117,127900000,15079.370117
2014-06-06,15138.75,15144.339844,15042.589844,15077.240234,134800000,15077.240234
2014-06-09,15204.30957,15206.570313,15116.030273,15124,107300000,15124
2014-06-10,15130.740234,15184.769531,14966.799805,14994.799805,121300000,14994.799805
2014-06-11,15000.129883,15075.719727,14998.629883,15069.480469,99500000,15069.480469
2014-06-12,14942.150391,14992.959961,14862.080078,14973.530273,132400000,14973.530273
2014-06-13,14830.990234,15121.639648,14830.990234,15097.839844,172200000,15097.839844
2014-06-16,15049.610352,15056.75,14867.150391,14933.290039,1.16e+08,14933.290039
2014-06-17,14962.990234,15026.959961,14948.540039,14975.969727,107400000,14975.969727
2014-06-18,15009.889648,15139.990234,14995.450195,15115.799805,118600000,15115.799805
2014-06-19,15140.349609,15375.379883,15138.280273,15361.160156,189900000,15361.160156
2014-06-20,15359.599609,15422.05957,15305.429688,15349.419922,1.9e+08,15349.419922
2014-06-23,15419.469727,15442.669922,15335.879883,15369.280273,1.2e+08,15369.280273
2014-06-24,15300.5,15424.570313,15252.269531,15376.240234,122700000,15376.240234
2014-06-25,15297.240234,15347.879883,15265.709961,15266.610352,108400000,15266.610352
2014-06-26,15320.129883,15345.120117,15278.219727,15308.490234,105400000,15308.490234
2014-06-27,15290.75,15293.820313,15027.30957,15095,1.31e+08,15095
2014-06-30,15159.450195,15177.870117,15052.339844,15162.099609,1.02e+08,15162.099609
2014-07-01,15179.639648,15389.080078,15145.870117,15326.200195,137500000,15326.200195
2014-07-02,15406.230469,15444.629883,15354.910156,15369.969727,116800000,15369.969727
2014-07-03,15435.339844,15435.339844,15324.320313,15348.290039,114200000,15348.290039
2014-07-04,15490.370117,15490.370117,15420.070313,15437.129883,108800000,15437.129883
2014-07-07,15433.490234,15477.769531,15379.44043,15379.44043,8.4e+07,15379.44043
2014-07-08,15304.269531,15389.889648,15225.110352,15314.410156,117700000,15314.410156
2014-07-09,15194.320313,15302.650391,15185.320313,15302.650391,118300000,15302.650391
2014-07-10,15318.299805,15326.780273,15215.429688,15216.469727,112900000,15216.469727
2014-07-11,15102.589844,15204.009766,15101.490234,15164.040039,123600000,15164.040039
2014-07-14,15199.179688,15324.950195,15179.490234,15296.820313,96300000,15296.820313
2014-07-15,15354.429688,15441.540039,15346.089844,15395.160156,1.01e+08,15395.160156
2014-07-16,15369.660156,15423.959961,15355,15379.299805,98200000,15379.299805
2014-07-17,15422.870117,15465.740234,15347.849609,15370.259766,102500000,15370.259766
2014-07-18,15174.080078,15220.5,15110.450195,15215.709961,92200000,15215.709961
2014-07-22,15296.419922,15392.019531,15287.929688,15343.280273,115400000,15343.280273
2014-07-23,15367.160156,15376.200195,15317.370117,15328.55957,100100000,15328.55957
2014-07-24,15350.280273,15383.110352,15232.139648,15284.419922,1.22e+08,15284.419922
2014-07-25,15342.459961,15457.870117,15341.69043,15457.870117,119900000,15457.870117
2014-07-28,15426.980469,15556.620117,15426.980469,15529.400391,115600000,15529.400391
2014-07-29,15564.790039,15632.700195,15556.019531,15618.070313,98800000,15618.070313
2014-07-30,15616.889648,15666.620117,15594.889648,15646.230469,117500000,15646.230469
2014-07-31,15732.780273,15759.660156,15618.849609,15620.769531,154100000,15620.769531
2014-08-01,15511.540039,15602.129883,15501.150391,15523.110352,143300000,15523.110352
2014-08-04,15474.650391,15535.620117,15440.209961,15474.5,123600000,15474.5
2014-08-05,15506.870117,15507.320313,15313.839844,15320.30957,131500000,15320.30957
2014-08-06,15260,15271.139648,15121.429688,15159.790039,135500000,15159.790039
2014-08-07,15138.719727,15243.05957,15061.990234,15232.370117,143100000,15232.370117
2014-08-08,15063.730469,15074.320313,14753.839844,14778.370117,177200000,14778.370117
2014-08-11,15022.639648,15161.540039,14973.709961,15130.519531,114600000,15130.519531
2014-08-12,15164.730469,15235.980469,15125.929688,15161.30957,89300000,15161.30957
2014-08-13,15111.759766,15235.900391,15108.530273,15213.629883,96300000,15213.629883
2014-08-14,15284.379883,15338.849609,15272.900391,15314.570313,92700000,15314.570313
2014-08-15,15317.150391,15328.339844,15276.990234,15318.339844,88700000,15318.339844
2014-08-18,15318.5,15365.349609,15303.389648,15322.599609,77300000,15322.599609
2014-08-19,15451.94043,15476.049805,15429.110352,15449.790039,94200000,15449.790039
2014-08-20,15485.929688,15492.879883,15433.719727,15454.450195,92700000,15454.450195
2014-08-21,15530.980469,15601.990234,15525.780273,15586.200195,117700000,15586.200195
2014-08-22,15618.049805,15628.780273,15524.429688,15539.19043,102300000,15539.19043
2014-08-25,15609.429688,15628.610352,15553.509766,15613.25,81900000,15613.25
2014-08-26,15609.639648,15613.339844,15519.419922,15521.219727,86400000,15521.219727
2014-08-27,15556.55957,15588.219727,15465.990234,15534.820313,102200000,15534.820313
2014-08-28,15482.269531,15487.990234,15423.900391,15459.860352,99300000,15459.860352
2014-08-29,15423.879883,15447.80957,15356,15424.589844,1.11e+08,15424.589844
2014-09-01,15454.589844,15478.769531,15440.990234,15476.599609,74800000,15476.599609
2014-09-02,15526.94043,15737.360352,15516.5,15668.599609,122600000,15668.599609
2014-09-03,15797.790039,15829.379883,15723.540039,15728.349609,137800000,15728.349609
2014-09-04,15701.610352,15732.759766,15663.589844,15676.179688,110900000,15676.179688
2014-09-05,15792.639648,15792.639648,15641.370117,15668.679688,109600000,15668.679688
2014-09-08,15718.129883,15730.330078,15656.400391,15705.110352,95600000,15705.110352
2014-09-09,15795.820313,15795.820313,15736.129883,15749.150391,106100000,15749.150391
2014-09-10,15688.549805,15795.599609,15664.790039,15788.780273,109700000,15788.780273
2014-09-11,15880.910156,15925.509766,15854.299805,15909.200195,130300000,15909.200195
2014-09-12,15885.040039,15984.900391,15885.040039,15948.290039,183400000,15948.290039
2014-09-16,15896.05957,15938.30957,15871.120117,15911.530273,121300000,15911.530273
2014-09-17,15948.150391,15969.410156,15888.669922,15888.669922,114700000,15888.669922
2014-09-18,16036.469727,16106.110352,16003.459961,16067.570313,143100000,16067.570313
2014-09-19,16177.94043,16364.080078,16170.860352,16321.169922,171300000,16321.169922
2014-09-22,16281.360352,16299.129883,16170.110352,16205.900391,129100000,16205.900391
2014-09-24,16105.55957,16203.94043,16094.589844,16167.450195,133300000,16167.450195
2014-09-25,16327.19043,16374.139648,16303.910156,16374.139648,148700000,16374.139648
2014-09-26,16087.950195,16251.669922,16087.950195,16229.860352,127400000,16229.860352
2014-09-29,16339.030273,16344.320313,16262,16310.639648,107900000,16310.639648
2014-09-30,16252.719727,16252.719727,16058.719727,16173.519531,152500000,16173.519531
2014-10-01,16173.389648,16225.959961,16081.009766,16082.25,137100000,16082.25
2014-10-02,15895.200195,15922.509766,15646.400391,15661.990234,175400000,15661.990234
2014-10-03,15616.480469,15708.650391,15559.070313,15708.650391,139700000,15708.650391
2014-10-06,15882.280273,15970.650391,15808.219727,15890.950195,127600000,15890.950195
2014-10-07,15841.169922,15913.519531,15755.570313,15783.830078,134800000,15783.830078
2014-10-08,15574.599609,15643.629883,15520.80957,15595.980469,150200000,15595.980469
2014-10-09,15681.530273,15732.320313,15461.089844,15478.929688,1.41e+08,15478.929688
2014-10-10,15292.879883,15345.780273,15221.830078,15300.549805,186100000,15300.549805
2014-10-14,15036.870117,15089.900391,14919.709961,14936.509766,186200000,14936.509766
2014-10-15,15009.75,15084.610352,14916.650391,15073.519531,152600000,15073.519531
2014-10-16,14805.160156,14807.080078,14672.549805,14738.379883,198900000,14738.379883
2014-10-17,14796.320313,14830.669922,14529.030273,14532.509766,178600000,14532.509766
2014-10-20,14822.839844,15111.230469,14819.69043,15111.230469,1.62e+08,15111.230469
2014-10-21,15115.290039,15115.290039,14761.839844,14804.280273,1.43e+08,14804.280273
2014-10-22,15038.19043,15195.780273,15001.429688,15195.769531,137400000,15195.769531
2014-10-23,15093.780273,15232.509766,15059.639648,15138.959961,119600000,15138.959961
2014-10-24,15354.349609,15377.049805,15232,15291.639648,121800000,15291.639648
2014-10-27,15404.280273,15424.049805,15333.709961,15388.719727,1.21e+08,15388.719727
2014-10-28,15363.280273,15374.459961,15263.360352,15329.910156,122300000,15329.910156
2014-10-29,15442.389648,15595.290039,15394.790039,15553.910156,148800000,15553.910156
2014-10-30,15596.5,15701.040039,15584.830078,15658.200195,184100000,15658.200195
2014-10-31,15817.139648,16533.910156,15817.139648,16413.759766,268500000,16413.759766
2014-11-04,16732.849609,17127.660156,16720.990234,16862.470703,335600000,16862.470703
2014-11-05,16785.439453,16995.019531,16778.279297,16937.320313,232200000,16937.320313
2014-11-06,16993.460938,17045.939453,16725.449219,16792.480469,1.99e+08,16792.480469
2014-11-07,16934.039063,16938.199219,16824.080078,16880.380859,153300000,16880.380859
2014-11-10,16758.269531,16818.050781,16713.369141,16780.529297,125600000,16780.529297
2014-11-11,16869.490234,17160.119141,16855.300781,17124.109375,1.54e+08,17124.109375
2014-11-12,17253.119141,17443.740234,17170,17197.050781,193300000,17197.050781
2014-11-13,17192,17400.769531,17099.949219,17392.789063,159800000,17392.789063
2014-11-14,17520.539063,17520.539063,17300.189453,17490.830078,1.96e+08,17490.830078
2014-11-17,17381.380859,17409.320313,16907.429688,16973.800781,192800000,16973.800781
2014-11-18,17188.839844,17356.759766,17186.5,17344.060547,158100000,17344.060547
2014-11-19,17384.310547,17472.570313,17280.759766,17288.75,170100000,17288.75
2014-11-20,17407.689453,17407.689453,17270.699219,17300.859375,1.44e+08,17300.859375
2014-11-21,17285.720703,17381.589844,17108.199219,17357.509766,156300000,17357.509766
2014-11-25,17490.390625,17490.390625,17372.710938,17407.619141,170600000,17407.619141
2014-11-26,17347.970703,17432.570313,17335.990234,17383.580078,136500000,17383.580078
2014-11-27,17310.490234,17346.849609,17212.480469,17248.5,129100000,17248.5
2014-11-28,17340.160156,17471.900391,17330.839844,17459.849609,149100000,17459.849609
2014-12-01,17475.099609,17649.019531,17474.269531,17590.099609,125900000,17590.099609
2014-12-02,17481.060547,17687.699219,17476.419922,17663.220703,125200000,17663.220703
2014-12-03,17772.150391,17881.759766,17696.359375,17720.429688,158700000,17720.429688
2014-12-04,17881.910156,17912.589844,17813.009766,17887.210938,142200000,17887.210938
2014-12-05,17821.849609,17922.289063,17759.359375,17920.449219,128900000,17920.449219
2014-12-08,18004.660156,18030.830078,17869.740234,17935.640625,134700000,17935.640625
2014-12-09,17820.240234,17892.160156,17773.300781,17813.380859,140400000,17813.380859
2014-12-10,17623.349609,17658.140625,17308.820313,17412.580078,169600000,17412.580078
2014-12-11,17180.490234,17289.730469,17043.630859,17257.400391,151400000,17257.400391
2014-12-12,17317.689453,17526.189453,17298.189453,17371.580078,214500000,17371.580078
2014-12-15,17111.490234,17258.320313,17037.210938,17099.400391,146400000,17099.400391
2014-12-16,16862.419922,16895.390625,16714.830078,16755.320313,160300000,16755.320313
2014-12-17,16689.339844,16891.019531,16672.939453,16819.730469,161300000,16819.730469
2014-12-18,17142.949219,17274.230469,17136.410156,17210.050781,186300000,17210.050781
2014-12-19,17511.009766,17621.400391,17471.599609,17621.400391,175800000,17621.400391
2014-12-22,17685.529297,17692.580078,17572.619141,17635.140625,128500000,17635.140625
2014-12-24,17842.039063,17875.410156,17800.419922,17854.230469,126400000,17854.230469
2014-12-25,17804.839844,17832.470703,17773.589844,17808.75,86400000,17808.75
2014-12-26,17778.910156,17843.730469,17769.009766,17818.960938,86500000,17818.960938
2014-12-29,17914.550781,17914.550781,17525.660156,17729.839844,115200000,17729.839844
2014-12-30,17702.119141,17713.759766,17450.769531,17450.769531,98300000,17450.769531
2015-01-05,17325.679688,17540.919922,17219.220703,17408.710938,116500000,17408.710938
2015-01-06,17101.580078,17111.359375,16881.730469,16883.189453,1.66e+08,16883.189453
2015-01-07,16808.259766,16974.609375,16808.259766,16885.330078,138600000,16885.330078
2015-01-08,17067.400391,17243.710938,17016.089844,17167.099609,140600000,17167.099609
2015-01-09,17318.740234,17342.650391,17129.529297,17197.730469,155200000,17197.730469
2015-01-13,16970.880859,17087.710938,16828.269531,17087.710938,149200000,17087.710938
2015-01-14,16961.820313,17036.720703,16770.560547,16795.960938,148500000,16795.960938
2015-01-15,16872.949219,17141.980469,16856.220703,17108.699219,147700000,17108.699219
2015-01-16,16812.960938,16864.339844,16592.570313,16864.160156,171100000,16864.160156
2015-01-19,17000.779297,17039.800781,16911.580078,17014.289063,1.28e+08,17014.289063
2015-01-20,17071.650391,17366.300781,17066.769531,17366.300781,1.33e+08,17366.300781
2015-01-21,17308.720703,17329.029297,17181.550781,17280.480469,1.36e+08,17280.480469
2015-01-22,17306.640625,17355.740234,17229.210938,17329.019531,121900000,17329.019531
2015-01-23,17520.630859,17532.060547,17460.759766,17511.75,132500000,17511.75
2015-01-26,17285.710938,17471.939453,17285.710938,17468.519531,111600000,17468.519531
2015-01-27,17649.400391,17768.410156,17633.470703,17768.300781,139700000,17768.300781
2015-01-28,17615.929688,17850.589844,17615.929688,17795.730469,141900000,17795.730469
2015-01-29,17666.910156,17778.830078,17575.099609,17606.220703,1.4e+08,17606.220703
2015-01-30,17788.740234,17808.470703,17661.099609,17674.390625,173500000,17674.390625
2015-02-02,17536.609375,17628.400391,17459.449219,17558.039063,1.36e+08,17558.039063
2015-02-03,17654.599609,17654.599609,17271.869141,17335.849609,169600000,17335.849609
2015-02-04,17549.300781,17743.109375,17535.039063,17678.740234,1.87e+08,17678.740234
2015-02-05,17589.210938,17619.339844,17484.669922,17504.619141,1.85e+08,17504.619141
2015-02-06,17696.179688,17700.669922,17603.070313,17648.5,142500000,17648.5
2015-02-09,17790.310547,17799.490234,17653.609375,17711.929688,129500000,17711.929688
2015-02-10,17662.669922,17673.269531,17550.029297,17652.679688,123900000,17652.679688
2015-02-12,17899.400391,18005.449219,17884.339844,17979.720703,181200000,17979.720703
2015-02-13,17892.099609,17962.109375,17864.550781,17913.359375,1.62e+08,17913.359375
2015-02-16,18024.009766,18074.259766,17978.900391,18004.769531,152600000,18004.769531
2015-02-17,17949.699219,18009.449219,17901.259766,17987.089844,142100000,17987.089844
2015-02-18,18103.980469,18202.609375,18092.320313,18199.169922,171600000,18199.169922
2015-02-19,18237.349609,18322.5,18237.349609,18264.789063,174100000,18264.789063
2015-02-20,18336.5,18360.919922,18297.669922,18332.300781,146300000,18332.300781
2015-02-23,18499.580078,18509.080078,18402.019531,18466.919922,157500000,18466.919922
2015-02-24,18468.390625,18603.480469,18427.980469,18603.480469,145200000,18603.480469
2015-02-25,18636.339844,18648.769531,18552.810547,18585.199219,139100000,18585.199219
2015-02-26,18587.869141,18790.830078,18587.130859,18785.789063,155500000,18785.789063
2015-02-27,18844.279297,18865.390625,18714.640625,18797.939453,174700000,18797.939453
2015-03-02,18869.400391,18939.169922,18775.230469,18826.880859,134800000,18826.880859
2015-03-03,18910.519531,18910.519531,18730.570313,18815.160156,154800000,18815.160156
2015-03-04,18716.779297,18732.660156,18586.839844,18703.599609,143300000,18703.599609
2015-03-05,18658.160156,18767.5,18655.359375,18751.839844,121900000,18751.839844
2015-03-06,18814.849609,18979.640625,18808.300781,18971,147100000,18971
2015-03-09,18872.960938,18878.150391,18733.869141,18790.550781,1.18e+08,18790.550781
2015-03-10,18891.009766,18924.380859,18577.060547,18665.109375,148300000,18665.109375
2015-03-11,18604.869141,18836.929688,18583.519531,18723.519531,1.3e+08,18723.519531
2015-03-12,18787.099609,19008.130859,18774.419922,18991.109375,149700000,18991.109375
2015-03-13,19119.580078,19335.800781,19042.25,19254.25,227800000,19254.25
2015-03-16,19245.380859,19349.199219,19226.710938,19246.060547,1.29e+08,19246.060547
2015-03-17,19425.890625,19479.890625,19373.390625,19437,131800000,19437
2015-03-18,19407.759766,19555.720703,19389.240234,19544.480469,134400000,19544.480469
2015-03-19,19514.640625,19557.169922,19312.699219,19476.560547,151100000,19476.560547
2015-03-20,19479.710938,19565.439453,19416.630859,19560.220703,137500000,19560.220703
2015-03-23,19607.980469,19778.599609,19584.730469,19754.359375,124400000,19754.359375
2015-03-24,19718.990234,19770.640625,19646.349609,19713.449219,141900000,19713.449219
2015-03-25,19745.75,19775.449219,19542.220703,19746.199219,1.45e+08,19746.199219
2015-03-26,19605.599609,19623.109375,19397.009766,19471.119141,154800000,19471.119141
2015-03-27,19374.720703,19590.029297,19099.869141,19285.630859,178300000,19285.630859
2015-03-30,19295.210938,19474.070313,19227.289063,19411.400391,136300000,19411.400391
2015-03-31,19592.429688,19607.25,19206.990234,19206.990234,151600000,19206.990234
2015-04-01,19129.75,19195.230469,18927.949219,19034.839844,160400000,19034.839844
2015-04-02,19141.929688,19433.890625,19115.140625,19312.789063,147100000,19312.789063
2015-04-03,19289.039063,19435.080078,19289.039063,19435.080078,104700000,19435.080078
2015-04-06,19295.029297,19424.089844,19241.289063,19397.980469,96600000,19397.980469
2015-04-07,19539.029297,19667.480469,19501.310547,19640.539063,1.37e+08,19640.539063
2015-04-08,19729.699219,19845.529297,19693.630859,19789.810547,140700000,19789.810547
2015-04-09,19851.119141,19957.320313,19822.490234,19937.720703,1.2e+08,19937.720703
2015-04-10,19989.550781,20006,19845.310547,19907.630859,136200000,19907.630859
2015-04-13,19967.380859,19975.660156,19825.689453,19905.460938,1.07e+08,19905.460938
2015-04-14,19828.650391,19922.5,19828.650391,19908.679688,111600000,19908.679688
2015-04-15,19838.529297,19913.419922,19823.859375,19869.759766,121600000,19869.759766
2015-04-16,19862.480469,19894.349609,19742.119141,19885.769531,174300000,19885.769531
2015-04-17,19810.400391,19815.25,19638.369141,19652.880859,188200000,19652.880859
2015-04-20,19501,19725.859375,19474.230469,19634.490234,144100000,19634.490234
2015-04-21,19731.570313,19909.089844,19678.220703,19909.089844,161600000,19909.089844
2015-04-22,19999.839844,20144.660156,19983,20133.900391,204400000,20133.900391
2015-04-23,20227.279297,20252.119141,20116.189453,20187.650391,200900000,20187.650391
2015-04-24,20142.470703,20142.470703,20013.740234,20020.039063,139700000,20020.039063
2015-04-27,20063.800781,20069.240234,19909.859375,19983.320313,123500000,19983.320313
2015-04-28,20068.650391,20133.779297,20031.710938,20058.949219,138700000,20058.949219
2015-04-30,19847.5,19852.660156,19502.609375,19520.009766,189100000,19520.009766
2015-05-01,19510.849609,19549.390625,19399.160156,19531.630859,154100000,19531.630859
2015-05-07,19356.460938,19461.080078,19257.849609,19291.990234,165700000,19291.990234
2015-05-08,19315.630859,19458.75,19302.710938,19379.189453,181600000,19379.189453
2015-05-11,19637.580078,19679.630859,19586.810547,19620.910156,214400000,19620.910156
2015-05-12,19608.230469,19626.75,19467.650391,19624.839844,203500000,19624.839844
2015-05-13,19568.759766,19791.880859,19494.699219,19764.720703,193600000,19764.720703
2015-05-14,19661.519531,19717.800781,19546.820313,19570.240234,171700000,19570.240234
2015-05-15,19693.169922,19750.759766,19633.75,19732.919922,178400000,19732.919922
2015-05-18,19766.160156,19890.269531,19741.220703,19890.269531,206800000,19890.269531
2015-05-19,19977.140625,20087.699219,19946.75,20026.380859,184100000,20026.380859
2015-05-20,20175.589844,20278.890625,20148.509766,20196.560547,176400000,20196.560547
2015-05-21,20215.460938,20320.900391,20175.779297,20202.869141,181800000,20202.869141
2015-05-22,20208.849609,20278.310547,20130.839844,20264.410156,141500000,20264.410156
2015-05-25,20331.919922,20417.769531,20318.539063,20413.769531,139800000,20413.769531
2015-05-26,20431.269531,20473.849609,20378.769531,20437.480469,130800000,20437.480469
2015-05-27,20380.640625,20513.220703,20363.210938,20472.580078,184700000,20472.580078
2015-05-28,20590.279297,20655.330078,20473.269531,20551.460938,241500000,20551.460938
2015-05-29,20510.269531,20636.410156,20508.400391,20563.150391,241100000,20563.150391
2015-06-01,20444.539063,20595.410156,20410.269531,20569.869141,173400000,20569.869141
2015-06-02,20604.669922,20619.609375,20470.259766,20543.189453,200400000,20543.189453
2015-06-03,20443.150391,20506.349609,20397.730469,20473.509766,163600000,20473.509766
2015-06-04,20539.939453,20552.460938,20438.210938,20488.189453,171700000,20488.189453
2015-06-05,20398.759766,20480.25,20363.179688,20460.900391,165800000,20460.900391
2015-06-08,20537.849609,20544.939453,20359.060547,20457.189453,139800000,20457.189453
2015-06-09,20293.050781,20332.419922,20095.480469,20096.300781,160700000,20096.300781
2015-06-10,20126.359375,20264.919922,20016.320313,20046.359375,183200000,20046.359375
2015-06-11,20183.609375,20382.970703,20178.039063,20382.970703,150400000,20382.970703
2015-06-12,20431.779297,20437.259766,20331.189453,20407.080078,189900000,20407.080078
2015-06-15,20205.099609,20401.480469,20205.099609,20387.789063,115700000,20387.789063
2015-06-16,20332.830078,20368.210938,20234.160156,20257.939453,1.33e+08,20257.939453
2015-06-17,20306.099609,20323.080078,20126.570313,20219.269531,124200000,20219.269531
2015-06-18,20193.589844,20200.509766,19990.550781,19990.820313,134500000,19990.820313
2015-06-19,20152.410156,20194.449219,20075.910156,20174.240234,160900000,20174.240234
2015-06-22,20174.140625,20433.300781,20174.140625,20428.189453,140500000,20428.189453
2015-06-23,20547.740234,20809.419922,20531.130859,20809.419922,183300000,20809.419922
2015-06-24,20889.320313,20952.710938,20838.220703,20868.029297,166700000,20868.029297
2015-06-25,20777.689453,20866.580078,20758.599609,20771.400391,128300000,20771.400391
2015-06-26,20758.429688,20785.759766,20650,20706.150391,140100000,20706.150391
2015-06-29,20305.970703,20361.599609,20093.160156,20109.949219,165300000,20109.949219
2015-06-30,20174.609375,20243.179688,20118.259766,20235.730469,168100000,20235.730469
2015-07-01,20291.050781,20346.740234,20225.269531,20329.320313,123600000,20329.320313
2015-07-02,20565.939453,20601.730469,20479.849609,20522.5,137800000,20522.5
2015-07-03,20476.689453,20557.509766,20431.25,20539.789063,145800000,20539.789063
2015-07-06,20200.150391,20310.720703,20012.230469,20112.119141,163700000,20112.119141
2015-07-07,20354.230469,20428,20337.179688,20376.589844,139300000,20376.589844
2015-07-08,20282.490234,20310.890625,19737.640625,19737.640625,207600000,19737.640625
2015-07-09,19422.779297,19855.5,19115.199219,19855.5,252900000,19855.5
2015-07-10,19829.929688,19978.240234,19720.150391,19779.830078,1.93e+08,19779.830078
2015-07-13,19929.919922,20120.150391,19911.390625,20089.769531,1.39e+08,20089.769531
2015-07-14,20355.330078,20435.529297,20322.199219,20385.330078,161800000,20385.330078
2015-07-15,20478.849609,20496.599609,20401.089844,20463.330078,127100000,20463.330078
